GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_NAME	GO ASPECT
UniProtKB	P18088	Gad1	part_of	GO:0043679	axon terminus	10116	Glutamate decarboxylase 1	C
UniProtKB	P18280	Ntf3	part_of	GO:0008021	synaptic vesicle	10116	Neurotrophin-3	C
UniProtKB	P18484	Ap2a2	part_of	GO:0008021	synaptic vesicle	10116	AP-2 complex subunit alpha-2	C
UniProtKB	P18489	Syb	involved_in	GO:0007269	neurotransmitter secretion	7227	Synaptobrevin	P
UniProtKB	P18489	Syb	part_of	GO:0008021	synaptic vesicle	7227	Synaptobrevin	C
UniProtKB	P18489	Syb	part_of	GO:0008021	synaptic vesicle	7227	Synaptobrevin	C
UniProtKB	P18489	Syb	involved_in	GO:0016081	synaptic vesicle docking	7227	Synaptobrevin	P
UniProtKB	P18489	Syb	part_of	GO:0030672	synaptic vesicle membrane	7227	Synaptobrevin	C
UniProtKB	P18509	ADCYAP1	part_of	GO:0043195	terminal bouton	9606	Pituitary adenylate cyclase-activating polypeptide	C
UniProtKB	P18588	Mx1	involved_in	GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	10116	Interferon-induced GTP-binding protein Mx1	P
UniProtKB	P18588	Mx1	part_of	GO:0098793	presynapse	10116	Interferon-induced GTP-binding protein Mx1	C
UniProtKB	P18589	Mx2	involved_in	GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	10116	Interferon-induced GTP-binding protein Mx2	P
UniProtKB	P18589	Mx2	part_of	GO:0098793	presynapse	10116	Interferon-induced GTP-binding protein Mx2	C
UniProtKB	P18590	Mx3	involved_in	GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	10116	Interferon-induced GTP-binding protein Mx3	P
UniProtKB	P18590	Mx3	part_of	GO:0098793	presynapse	10116	Interferon-induced GTP-binding protein Mx3	C
UniProtKB	P18599	HTR2A	part_of	GO:0098793	presynapse	10029	5-hydroxytryptamine receptor 2A	C
UniProtKB	P18825	ADRA2C	part_of	GO:0043679	axon terminus	9606	Alpha-2C adrenergic receptor	C
UniProtKB	P18901	Drd1	part_of	GO:0043679	axon terminus	10116	D(1A) dopamine receptor	C
UniProtKB	P18901	Drd1	part_of	GO:0099056	integral component of presynaptic membrane	10116	D(1A) dopamine receptor	C
UniProtKB	P18901	Drd1	part_of	GO:0099056	integral component of presynaptic membrane	10116	D(1A) dopamine receptor	C
UniProtKB	P19020	Drd3	part_of	GO:0030672	synaptic vesicle membrane	10116	D(3) dopamine receptor	C
UniProtKB	P19022	CDH2	part_of	GO:0099059	integral component of presynaptic active zone membrane	9606	Cadherin-2	C
UniProtKB	P19120	HSPA8	part_of	GO:0043195	terminal bouton	9913	Heat shock cognate 71 kDa protein	C
UniProtKB	P19120	HSPA8	part_of	GO:0099523	presynaptic cytosol	9913	Heat shock cognate 71 kDa protein	C
UniProtKB	P19120	HSPA8	involved_in	GO:0016191	synaptic vesicle uncoating	9913	Heat shock cognate 71 kDa protein	P
UniProtKB	P19120	HSPA8	involved_in	GO:0016191	synaptic vesicle uncoating	9913	Heat shock cognate 71 kDa protein	P
UniProtKB	P19120	HSPA8	involved_in	GO:0016191	synaptic vesicle uncoating	9913	Heat shock cognate 71 kDa protein	P
UniProtKB	P19327	Htr1a	part_of	GO:0099056	integral component of presynaptic membrane	10116	5-hydroxytryptamine receptor 1A	C
UniProtKB	P19327	Htr1a	part_of	GO:0099056	integral component of presynaptic membrane	10116	5-hydroxytryptamine receptor 1A	C
UniProtKB	P19333	P19333	part_of	GO:0030672	synaptic vesicle membrane	7787	Synaptic vesicle membrane protein VAT-1	C
UniProtKB	P19357	Slc2a4	part_of	GO:0098793	presynapse	10116	Solute carrier family 2, facilitated glucose transporter member 4	C
UniProtKB	P19357	Slc2a4	part_of	GO:0098793	presynapse	10116	Solute carrier family 2, facilitated glucose transporter member 4	C
UniProtKB	P19419	ELK1	part_of	GO:0043679	axon terminus	9606	ETS domain-containing protein Elk-1	C
UniProtKB	P19439	KBP	part_of	GO:0042734	presynaptic membrane	9031	Probable glutamate receptor	C
UniProtKB	P19490	Gria1	part_of	GO:0008021	synaptic vesicle	10116	Glutamate receptor 1	C
UniProtKB	P19490	Gria1	part_of	GO:0099056	integral component of presynaptic membrane	10116	Glutamate receptor 1	C
UniProtKB	P19490	Gria1	part_of	GO:0099056	integral component of presynaptic membrane	10116	Glutamate receptor 1	C
UniProtKB	P19491	Gria2	part_of	GO:0043195	terminal bouton	10116	Glutamate receptor 2	C
UniProtKB	P19491	Gria2	part_of	GO:0042734	presynaptic membrane	10116	Glutamate receptor 2	C
UniProtKB	P19491	Gria2	part_of	GO:0030672	synaptic vesicle membrane	10116	Glutamate receptor 2	C
UniProtKB	P19491	Gria2	part_of	GO:0008021	synaptic vesicle	10116	Glutamate receptor 2	C
UniProtKB	P19491	Gria2	part_of	GO:0099056	integral component of presynaptic membrane	10116	Glutamate receptor 2	C
UniProtKB	P19491	Gria2	part_of	GO:0099056	integral component of presynaptic membrane	10116	Glutamate receptor 2	C
UniProtKB	P19491	Gria2	part_of	GO:0099056	integral component of presynaptic membrane	10116	Glutamate receptor 2	C
UniProtKB	P19492	Gria3	part_of	GO:0043195	terminal bouton	10116	Glutamate receptor 3	C
UniProtKB	P19492	Gria3	part_of	GO:0099056	integral component of presynaptic membrane	10116	Glutamate receptor 3	C
UniProtKB	P19492	Gria3	part_of	GO:0099056	integral component of presynaptic membrane	10116	Glutamate receptor 3	C
UniProtKB	P19493	Gria4	part_of	GO:0043195	terminal bouton	10116	Glutamate receptor 4	C
UniProtKB	P19527	Nefl	part_of	GO:0099182	presynaptic intermediate filament cytoskeleton	10116	Neurofilament light polypeptide	C
UniProtKB	P19527	Nefl	part_of	GO:0099182	presynaptic intermediate filament cytoskeleton	10116	Neurofilament light polypeptide	C
UniProtKB	P19534	CDH2	part_of	GO:0099059	integral component of presynaptic active zone membrane	9913	Cadherin-2	C
UniProtKB	P19785	Esr1	part_of	GO:0043195	terminal bouton	10090	Estrogen receptor	C
UniProtKB	P19835	CEL	involved_in	GO:0048488	synaptic vesicle endocytosis	9606	Bile salt-activated lipase	P
UniProtKB	P19835	CEL	part_of	GO:0098793	presynapse	9606	Bile salt-activated lipase	C
UniProtKB	P19969	Gabra5	part_of	GO:0099056	integral component of presynaptic membrane	10116	Gamma-aminobutyric acid receptor subunit alpha-5	C
UniProtKB	P20020	ATP2B1	part_of	GO:0099059	integral component of presynaptic active zone membrane	9606	Plasma membrane calcium-transporting ATPase 1	C
UniProtKB	P20020	ATP2B1	involved_in	GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	9606	Plasma membrane calcium-transporting ATPase 1	P
UniProtKB	P20020	ATP2B1	involved_in	GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	9606	Plasma membrane calcium-transporting ATPase 1	P
UniProtKB	P20020	ATP2B1	involved_in	GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	9606	Plasma membrane calcium-transporting ATPase 1	P
UniProtKB	P20020	ATP2B1	involved_in	GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	9606	Plasma membrane calcium-transporting ATPase 1	P
UniProtKB	P20020	ATP2B1	enables	GO:1905056	calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration	9606	Plasma membrane calcium-transporting ATPase 1	F
UniProtKB	P20020	ATP2B1	enables	GO:1905056	calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration	9606	Plasma membrane calcium-transporting ATPase 1	F
UniProtKB	P20020	ATP2B1	enables	GO:1905056	calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration	9606	Plasma membrane calcium-transporting ATPase 1	F
UniProtKB	P20020	ATP2B1	enables	GO:1905056	calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration	9606	Plasma membrane calcium-transporting ATPase 1	F
UniProtKB	P20068	Nts	part_of	GO:0043679	axon terminus	10116	Neurotensin/neuromedin N	C
UniProtKB	P20068	Nts	part_of	GO:0043679	axon terminus	10116	Neurotensin/neuromedin N	C
UniProtKB	P20181	Ntf3	part_of	GO:0008021	synaptic vesicle	10090	Neurotrophin-3	C
UniProtKB	P20272	Cnr1	involved_in	GO:0099703	induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration	10116	Cannabinoid receptor 1	P
UniProtKB	P20272	Cnr1	part_of	GO:0042734	presynaptic membrane	10116	Cannabinoid receptor 1	C
UniProtKB	P20272	Cnr1	enables	GO:0099635	voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels	10116	Cannabinoid receptor 1	F
UniProtKB	P20272	Cnr1	part_of	GO:0099056	integral component of presynaptic membrane	10116	Cannabinoid receptor 1	C
UniProtKB	P20272	Cnr1	part_of	GO:0098793	presynapse	10116	Cannabinoid receptor 1	C
UniProtKB	P20272	Cnr1	part_of	GO:0042734	presynaptic membrane	10116	Cannabinoid receptor 1	C
UniProtKB	P20272	Cnr1	enables	GO:0099635	voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels	10116	Cannabinoid receptor 1	F
UniProtKB	P20272	Cnr1	part_of	GO:0099056	integral component of presynaptic membrane	10116	Cannabinoid receptor 1	C
UniProtKB	P20272	Cnr1	part_of	GO:0098793	presynapse	10116	Cannabinoid receptor 1	C
UniProtKB	P20272	Cnr1	part_of	GO:0098793	presynapse	10116	Cannabinoid receptor 1	C
UniProtKB	P20288	DRD2	part_of	GO:0030672	synaptic vesicle membrane	9913	D(2) dopamine receptor	C
UniProtKB	P20309	CHRM3	part_of	GO:0043679	axon terminus	9606	Muscarinic acetylcholine receptor M3	C
UniProtKB	P20309	CHRM3	part_of	GO:0099056	integral component of presynaptic membrane	9606	Muscarinic acetylcholine receptor M3	C
UniProtKB	P20336	RAB3A	involved_in	GO:0036465	synaptic vesicle recycling	9606	Ras-related protein Rab-3A	P
UniProtKB	P20336	RAB3A	part_of	GO:0008021	synaptic vesicle	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	part_of	GO:0008021	synaptic vesicle	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	part_of	GO:0043195	terminal bouton	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	part_of	GO:0043195	terminal bouton	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	involved_in	GO:0016079	synaptic vesicle exocytosis	9606	Ras-related protein Rab-3A	P
UniProtKB	P20336	RAB3A	part_of	GO:0098993	anchored component of synaptic vesicle membrane	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	part_of	GO:0008021	synaptic vesicle	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	part_of	GO:0048786	presynaptic active zone	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	part_of	GO:0008021	synaptic vesicle	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	involved_in	GO:0007269	neurotransmitter secretion	9606	Ras-related protein Rab-3A	P
UniProtKB	P20336	RAB3A	part_of	GO:0008021	synaptic vesicle	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	involved_in	GO:0016079	synaptic vesicle exocytosis	9606	Ras-related protein Rab-3A	P
UniProtKB	P20336	RAB3A	involved_in	GO:0036465	synaptic vesicle recycling	9606	Ras-related protein Rab-3A	P
UniProtKB	P20336	RAB3A	part_of	GO:0043195	terminal bouton	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	part_of	GO:0098993	anchored component of synaptic vesicle membrane	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	part_of	GO:0008021	synaptic vesicle	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	involved_in	GO:0016079	synaptic vesicle exocytosis	9606	Ras-related protein Rab-3A	P
UniProtKB	P20336	RAB3A	part_of	GO:0043195	terminal bouton	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	part_of	GO:0098993	anchored component of synaptic vesicle membrane	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	part_of	GO:0048786	presynaptic active zone	9606	Ras-related protein Rab-3A	C
UniProtKB	P20336	RAB3A	involved_in	GO:0061670	evoked neurotransmitter secretion	9606	Ras-related protein Rab-3A	P
UniProtKB	P20336	RAB3A	involved_in	GO:0097091	synaptic vesicle clustering	9606	Ras-related protein Rab-3A	P
UniProtKB	P20337	RAB3B	part_of	GO:0008021	synaptic vesicle	9606	Ras-related protein Rab-3B	C
UniProtKB	P20337	RAB3B	part_of	GO:0008021	synaptic vesicle	9606	Ras-related protein Rab-3B	C
UniProtKB	P20337	RAB3B	part_of	GO:0098993	anchored component of synaptic vesicle membrane	9606	Ras-related protein Rab-3B	C
UniProtKB	P20337	RAB3B	part_of	GO:0098993	anchored component of synaptic vesicle membrane	9606	Ras-related protein Rab-3B	C
UniProtKB	P20337	RAB3B	part_of	GO:0098993	anchored component of synaptic vesicle membrane	9606	Ras-related protein Rab-3B	C
UniProtKB	P20338	RAB4A	part_of	GO:0098993	anchored component of synaptic vesicle membrane	9606	Ras-related protein Rab-4A	C
UniProtKB	P20339	RAB5A	involved_in	GO:0036465	synaptic vesicle recycling	9606	Ras-related protein Rab-5A	P
UniProtKB	P20339	RAB5A	part_of	GO:0043195	terminal bouton	9606	Ras-related protein Rab-5A	C
UniProtKB	P20339	RAB5A	part_of	GO:0008021	synaptic vesicle	9606	Ras-related protein Rab-5A	C
UniProtKB	P20339	RAB5A	part_of	GO:0043679	axon terminus	9606	Ras-related protein Rab-5A	C
UniProtKB	P20339	RAB5A	part_of	GO:0008021	synaptic vesicle	9606	Ras-related protein Rab-5A	C
UniProtKB	P20339	RAB5A	part_of	GO:0098993	anchored component of synaptic vesicle membrane	9606	Ras-related protein Rab-5A	C
UniProtKB	P20444	Prkca	part_of	GO:0044305	calyx of Held	10090	Protein kinase C alpha type	C
UniProtKB	P20444	Prkca	part_of	GO:0044305	calyx of Held	10090	Protein kinase C alpha type	C
UniProtKB	P20444	Prkca	part_of	GO:0044305	calyx of Held	10090	Protein kinase C alpha type	C
UniProtKB	P20444	Prkca	involved_in	GO:0099171	presynaptic modulation of chemical synaptic transmission	10090	Protein kinase C alpha type	P
UniProtKB	P20444	Prkca	involved_in	GO:0099171	presynaptic modulation of chemical synaptic transmission	10090	Protein kinase C alpha type	P
UniProtKB	P20444	Prkca	part_of	GO:0099523	presynaptic cytosol	10090	Protein kinase C alpha type	C
UniProtKB	P20488	SYP	part_of	GO:0030672	synaptic vesicle membrane	9913	Synaptophysin	C
UniProtKB	P20488	SYP	part_of	GO:0048786	presynaptic active zone	9913	Synaptophysin	C
UniProtKB	P20488	SYP	part_of	GO:0008021	synaptic vesicle	9913	Synaptophysin	C
UniProtKB	P20488	SYP	part_of	GO:0030672	synaptic vesicle membrane	9913	Synaptophysin	C
UniProtKB	P20591	MX1	involved_in	GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	9606	Interferon-induced GTP-binding protein Mx1	P
UniProtKB	P20591	MX1	part_of	GO:0098793	presynapse	9606	Interferon-induced GTP-binding protein Mx1	C
UniProtKB	P20592	MX2	involved_in	GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	9606	Interferon-induced GTP-binding protein Mx2	P
UniProtKB	P20592	MX2	part_of	GO:0098793	presynapse	9606	Interferon-induced GTP-binding protein Mx2	C
UniProtKB	P20595	Gucy1b1	part_of	GO:0048786	presynaptic active zone	10116	Guanylate cyclase soluble subunit beta-1	C
UniProtKB	P20595	Gucy1b1	part_of	GO:0048786	presynaptic active zone	10116	Guanylate cyclase soluble subunit beta-1	C
UniProtKB	P20595	Gucy1b1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Guanylate cyclase soluble subunit beta-1	C
UniProtKB	P20595	Gucy1b1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Guanylate cyclase soluble subunit beta-1	C
UniProtKB	P20689	Mylk2	part_of	GO:0043195	terminal bouton	10116	Myosin light chain kinase 2, skeletal/cardiac muscle	C
UniProtKB	P20689	Mylk2	part_of	GO:0008021	synaptic vesicle	10116	Myosin light chain kinase 2, skeletal/cardiac muscle	C
UniProtKB	P20711	DDC	part_of	GO:0008021	synaptic vesicle	9606	Aromatic-L-amino-acid decarboxylase	C
UniProtKB	P20711	DDC	involved_in	GO:0015842	aminergic neurotransmitter loading into synaptic vesicle	9606	Aromatic-L-amino-acid decarboxylase	P
UniProtKB	P20783	NTF3	part_of	GO:0008021	synaptic vesicle	9606	Neurotrophin-3	C
UniProtKB	P20789	Ntsr1	part_of	GO:0043195	terminal bouton	10116	Neurotensin receptor type 1	C
UniProtKB	P20789	Ntsr1	part_of	GO:0043679	axon terminus	10116	Neurotensin receptor type 1	C
UniProtKB	P21237	Bdnf	part_of	GO:0008021	synaptic vesicle	10090	Brain-derived neurotrophic factor	C
UniProtKB	P21237	Bdnf	part_of	GO:0043195	terminal bouton	10090	Brain-derived neurotrophic factor	C
UniProtKB	P21237	Bdnf	part_of	GO:0008021	synaptic vesicle	10090	Brain-derived neurotrophic factor	C
UniProtKB	P21246	PTN	part_of	GO:0098793	presynapse	9606	Pleiotrophin	C
UniProtKB	P21359	NF1	involved_in	GO:0061535	glutamate secretion, neurotransmission	9606	Neurofibromin	P
UniProtKB	P21359	NF1	involved_in	GO:0061534	gamma-aminobutyric acid secretion, neurotransmission	9606	Neurofibromin	P
UniProtKB	P21359	NF1	part_of	GO:0098793	presynapse	9606	Neurofibromin	C
UniProtKB	P21521	Syt1	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	involved_in	GO:0016079	synaptic vesicle exocytosis	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	involved_in	GO:0048488	synaptic vesicle endocytosis	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	part_of	GO:0030672	synaptic vesicle membrane	7227	Synaptotagmin 1	C
UniProtKB	P21521	Syt1	involved_in	GO:0007269	neurotransmitter secretion	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	part_of	GO:0008021	synaptic vesicle	7227	Synaptotagmin 1	C
UniProtKB	P21521	Syt1	part_of	GO:0043195	terminal bouton	7227	Synaptotagmin 1	C
UniProtKB	P21521	Syt1	part_of	GO:0008021	synaptic vesicle	7227	Synaptotagmin 1	C
UniProtKB	P21521	Syt1	part_of	GO:0043195	terminal bouton	7227	Synaptotagmin 1	C
UniProtKB	P21521	Syt1	part_of	GO:0008021	synaptic vesicle	7227	Synaptotagmin 1	C
UniProtKB	P21521	Syt1	part_of	GO:0008021	synaptic vesicle	7227	Synaptotagmin 1	C
UniProtKB	P21521	Syt1	part_of	GO:0008021	synaptic vesicle	7227	Synaptotagmin 1	C
UniProtKB	P21521	Syt1	involved_in	GO:0007269	neurotransmitter secretion	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	involved_in	GO:0007269	neurotransmitter secretion	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	part_of	GO:0030285	integral component of synaptic vesicle membrane	7227	Synaptotagmin 1	C
UniProtKB	P21521	Syt1	involved_in	GO:0007269	neurotransmitter secretion	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	part_of	GO:0008021	synaptic vesicle	7227	Synaptotagmin 1	C
UniProtKB	P21521	Syt1	involved_in	GO:0016079	synaptic vesicle exocytosis	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	involved_in	GO:0150007	clathrin-dependent synaptic vesicle endocytosis	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	involved_in	GO:0048488	synaptic vesicle endocytosis	7227	Synaptotagmin 1	P
UniProtKB	P21521	Syt1	part_of	GO:0030672	synaptic vesicle membrane	7227	Synaptotagmin 1	C
UniProtKB	P21554	CNR1	part_of	GO:0042734	presynaptic membrane	9606	Cannabinoid receptor 1	C
UniProtKB	P21554	CNR1	enables	GO:0099635	voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels	9606	Cannabinoid receptor 1	F
